index,filename,latitude,longitude,datetime_str,image_datetime
1629,no_fire_France_point_6099.png,42.5447,8.9875,1540116721000,2018-10-21T10:12:01+00:00
1630,no_fire_France_point_6135.png,44.8468,4.4924,1626000519011,2021-07-11T10:48:39.011000+00:00
1631,no_fire_France_point_6134.png,44.851,4.4722,1634208517264,2021-10-14T10:48:37.264000+00:00
1632,no_fire_France_point_6137.png,44.0243,3.439,1543920526000,2018-12-04T10:48:46+00:00
1633,no_fire_France_point_6136.png,44.9442,2.4733,1553252319901,2019-03-22T10:58:39.901000+00:00
1634,no_fire_France_point_6167.png,43.0681,-0.6226,1625224157845,2021-07-02T11:09:17.845000+00:00
1635,no_fire_France_point_6182.png,43.0758,-0.1382,1633604357340,2021-10-07T10:59:17.340000+00:00
1636,no_fire_France_point_6181.png,43.079,-0.1545,1618744147448,2021-04-18T11:09:07.448000+00:00
1637,no_fire_France_point_6194.png,43.0815,-0.1486,1581764352453,2020-02-15T10:59:12.453000+00:00
1638,no_fire_France_point_6195.png,45.1886,2.5922,1517136362241,2018-01-28T10:46:02.241000+00:00
1639,no_fire_France_point_6241.png,43.0772,-0.7664,1625828361343,2021-07-09T10:59:21.343000+00:00
1640,no_fire_France_point_6238.png,43.0789,-0.7533,1557832165000,2019-05-14T11:09:25+00:00
1641,no_fire_France_point_6245.png,43.3031,-1.638,1580728133900,2020-02-03T11:08:53.900000+00:00
1642,no_fire_France_point_6251.png,43.1618,-1.3695,1575976150797,2019-12-10T11:09:10.797000+00:00
1643,no_fire_France_point_6258.png,42.8165,9.3882,1580984930918,2020-02-06T10:28:50.918000+00:00
1644,no_fire_France_point_6272.png,43.8376,4.9524,1564396738891,2019-07-29T10:38:58.891000+00:00
1645,no_fire_France_point_6289.png,44.751,4.4038,1558608519000,2019-05-23T10:48:39+00:00
1646,no_fire_France_point_6308.png,44.6058,4.6519,1566556724609,2019-08-23T10:38:44.609000+00:00
1647,no_fire_France_point_6311.png,44.627,3.5477,1566816524349,2019-08-26T10:48:44.349000+00:00
1648,no_fire_France_point_6382.png,45.0896,2.527,1634208510076,2021-10-14T10:48:30.076000+00:00
1649,no_fire_France_point_6383.png,45.0878,2.508,1537440432000,2018-09-20T10:47:12+00:00
1650,no_fire_France_point_6384.png,45.0897,2.5214,1565780309205,2019-08-14T10:58:29.205000+00:00
1651,no_fire_France_point_6385.png,45.2911,5.147,1635072503384,2021-10-24T10:48:23.384000+00:00
1652,no_fire_France_point_6419.png,44.6981,4.5113,1578480510456,2020-01-08T10:48:30.456000+00:00
1653,no_fire_France_point_6456.png,43.0788,-0.0712,1625224154111,2021-07-02T11:09:14.111000+00:00
1654,no_fire_France_point_6457.png,43.0878,-0.0735,1604056157946,2020-10-30T11:09:17.946000+00:00
1655,no_fire_France_point_6460.png,43.0905,-0.2609,1559300365129,2019-05-31T10:59:25.129000+00:00
1656,no_fire_France_point_6461.png,43.0888,-0.2738,1514200146759,2017-12-25T11:09:06.759000+00:00
1657,no_fire_France_point_6495.png,43.0764,-0.0567,1514200146759,2017-12-25T11:09:06.759000+00:00
1658,no_fire_France_point_6556.png,42.8672,1.6387,1520419816460,2018-03-07T10:50:16.460000+00:00
1659,no_fire_France_point_6562.png,43.4677,4.8862,1567852733292,2019-09-07T10:38:53.292000+00:00
1660,no_fire_France_point_6563.png,43.4619,4.8605,1622112530775,2021-05-27T10:48:50.775000+00:00
1661,no_fire_France_point_6565.png,43.4671,4.8792,1553856531000,2019-03-29T10:48:51+00:00
1662,no_fire_France_point_6564.png,43.4548,4.8846,1516704437358,2018-01-23T10:47:17.358000+00:00
1663,no_fire_France_point_6791.png,42.6696,2.4405,1532688023458,2018-07-27T10:40:23.458000+00:00
1664,no_fire_France_point_6837.png,43.1022,-0.9527,1511348355566,2017-11-22T10:59:15.566000+00:00
1665,no_fire_France_point_7000.png,42.1596,9.1745,1538216947456,2018-09-29T10:29:07.456000+00:00
1666,no_fire_France_point_7001.png,42.1567,9.1589,1530440644535,2018-07-01T10:24:04.535000+00:00
1667,no_fire_France_point_7049.png,45.4932,2.4736,1547204304000,2019-01-11T10:58:24+00:00
1668,no_fire_France_point_7056.png,45.493,2.4604,1524308189000,2018-04-21T10:56:29+00:00
1669,no_fire_France_point_7060.png,45.4912,2.473,1584528507928,2020-03-18T10:48:27.928000+00:00
1670,no_fire_France_point_7403.png,49.2619,3.6504,1549536447000,2019-02-07T10:47:27+00:00
1671,no_fire_France_point_7404.png,49.2644,3.6359,1578308239271,2020-01-06T10:57:19.271000+00:00
1672,no_fire_France_point_7529.png,43.3503,6.4068,1535452213461,2018-08-28T10:30:13.461000+00:00
1673,no_fire_France_point_7528.png,43.3322,6.4064,1576924725952,2019-12-21T10:38:45.952000+00:00
1674,no_fire_France_point_7535.png,43.3355,6.4106,1568284731715,2019-09-12T10:38:51.715000+00:00
1675,no_fire_France_point_7533.png,43.3492,6.347,1580380723325,2020-01-30T10:38:43.325000+00:00
1676,no_fire_France_point_7536.png,43.3312,6.3475,1612780730089,2021-02-08T10:38:50.089000+00:00
1677,no_fire_France_point_7530.png,43.3342,6.3517,1504780221455,2017-09-07T10:30:21.455000+00:00
1678,no_fire_France_point_7543.png,43.339,6.3765,1573900732732,2019-11-16T10:38:52.732000+00:00
1679,no_fire_France_point_7545.png,43.3332,6.413,1602412736835,2020-10-11T10:38:56.835000+00:00
1680,no_fire_France_point_7544.png,43.3463,6.4066,1577788726078,2019-12-31T10:38:46.078000+00:00
1681,no_fire_France_point_7548.png,43.3456,6.4013,1570444733423,2019-10-07T10:38:53.423000+00:00
1682,no_fire_France_point_7550.png,43.3438,6.4178,1559212733000,2019-05-30T10:38:53+00:00
1683,no_fire_France_point_7549.png,43.3473,6.3847,1623580732091,2021-06-13T10:38:52.091000+00:00
1684,no_fire_France_point_7552.png,44.1239,5.0745,1548412734000,2019-01-25T10:38:54+00:00
1685,no_fire_France_point_7554.png,44.1393,5.0821,1534416259575,2018-08-16T10:44:19.575000+00:00
1686,no_fire_France_point_7559.png,43.3428,6.4071,1591180737309,2020-06-03T10:38:57.309000+00:00
1687,no_fire_France_point_7553.png,44.1364,5.0542,1511692429464,2017-11-26T10:33:49.464000+00:00
1688,no_fire_France_point_7555.png,44.1254,5.0778,1503312531033,2017-08-21T10:48:51.033000+00:00
1689,no_fire_France_point_7560.png,44.1284,5.0863,1524048312000,2018-04-18T10:45:12+00:00
1690,no_fire_France_point_7562.png,43.3573,6.4148,1608892728161,2020-12-25T10:38:48.161000+00:00
1691,no_fire_France_point_7561.png,43.354,6.4172,1578220725493,2020-01-05T10:38:45.493000+00:00
1692,no_fire_France_point_7564.png,43.3507,6.3728,1591180737309,2020-06-03T10:38:57.309000+00:00
1693,no_fire_France_point_7565.png,43.3584,6.4227,1504780221455,2017-09-07T10:30:21.455000+00:00
1694,no_fire_France_point_7566.png,43.3438,6.3771,1522924637000,2018-04-05T10:37:17+00:00
1695,no_fire_France_point_7568.png,43.3489,6.4176,1600252732755,2020-09-16T10:38:52.755000+00:00
1696,no_fire_France_point_7567.png,43.3423,6.4224,1614508730893,2021-02-28T10:38:50.893000+00:00
1697,no_fire_France_point_7573.png,44.1377,5.0731,1497264530898,2017-06-12T10:48:50.898000+00:00
1698,no_fire_France_point_7571.png,44.1405,5.0783,1556620737793,2019-04-30T10:38:57.793000+00:00
1699,no_fire_France_point_7765.png,43.1712,2.6622,1570532349559,2019-10-08T10:59:09.559000+00:00
1700,no_fire_France_point_7766.png,43.1775,2.6298,1553424547157,2019-03-24T10:49:07.157000+00:00
1701,no_fire_France_point_7767.png,43.1749,2.6444,1538736520000,2018-10-05T10:48:40+00:00
1702,no_fire_France_point_8245.png,44.3141,2.8874,1546512517000,2019-01-03T10:48:37+00:00
1703,no_fire_France_point_8251.png,43.0002,-1.0692,1524567969000,2018-04-24T11:06:09+00:00
1704,no_fire_France_point_8253.png,43.008,-1.0647,1521716289862,2018-03-22T10:58:09.862000+00:00
1705,no_fire_France_point_8432.png,43.4146,2.6538,1600080542177,2020-09-14T10:49:02.177000+00:00
1706,no_fire_France_point_8487.png,42.9844,-0.3971,1533380291469,2018-08-04T10:58:11.469000+00:00
1707,no_fire_France_point_8484.png,42.982,-0.3889,1575976147077,2019-12-10T11:09:07.077000+00:00
1708,no_fire_France_point_8485.png,43.0442,-1.1258,1561720161115,2019-06-28T11:09:21.115000+00:00
1709,no_fire_France_point_8486.png,42.9826,-0.3811,1598872157713,2020-08-31T11:09:17.713000+00:00
1710,no_fire_France_point_8493.png,43.1214,-0.8144,1544180351129,2018-12-07T10:59:11.129000+00:00
1711,no_fire_France_point_8492.png,43.1394,-0.9834,1529924358250,2018-06-25T10:59:18.250000+00:00
1712,no_fire_France_point_8491.png,43.1396,-0.974,1532343918017,2018-07-23T11:05:18.017000+00:00
1713,no_fire_France_point_8494.png,43.0957,-0.7623,1542452353000,2018-11-17T10:59:13+00:00
1714,no_fire_France_point_8497.png,43.0974,-0.7778,1535367998056,2018-08-27T11:06:38.056000+00:00
1715,no_fire_France_point_8495.png,42.9699,-0.8194,1519987823464,2018-03-02T10:50:23.464000+00:00
1716,no_fire_France_point_8496.png,42.9715,-0.8342,1604056161689,2020-10-30T11:09:21.689000+00:00
1717,no_fire_France_point_8498.png,43.1369,-1.3345,1582456151228,2020-02-23T11:09:11.228000+00:00
1718,no_fire_France_point_8500.png,43.1378,-0.9689,1535367998056,2018-08-27T11:06:38.056000+00:00
1719,no_fire_France_point_8499.png,43.1197,-0.7991,1526036284000,2018-05-11T10:58:04+00:00
1720,no_fire_France_point_8504.png,43.1008,-0.996,1559300367845,2019-05-31T10:59:27.845000+00:00
1721,no_fire_France_point_8503.png,43.1294,-0.9753,1588504159984,2020-05-03T11:09:19.984000+00:00
1722,no_fire_France_point_8505.png,43.0991,-0.9806,1531047735631,2018-07-08T11:02:15.631000+00:00
1723,no_fire_France_point_8521.png,44.4364,3.5949,1560768527000,2019-06-17T10:48:47+00:00
1724,no_fire_France_point_8524.png,44.4378,3.602,1596192522670,2020-07-31T10:48:42.670000+00:00
1725,no_fire_France_point_8527.png,44.4387,3.5879,1557744523000,2019-05-13T10:48:43+00:00
1726,no_fire_France_point_8528.png,44.4364,3.6196,1584528516152,2020-03-18T10:48:36.152000+00:00
1727,no_fire_France_point_8529.png,44.4385,3.5788,1492080518942,2017-04-13T10:48:38.942000+00:00
1728,no_fire_France_point_8569.png,43.2083,-0.9193,1550920155623,2019-02-23T11:09:15.623000+00:00
1729,no_fire_France_point_8571.png,43.2096,-0.9228,1495796118082,2017-05-26T10:55:18.082000+00:00
1730,no_fire_France_point_8583.png,43.8982,3.2384,1572000535468,2019-10-25T10:48:55.468000+00:00
1731,no_fire_France_point_8585.png,43.9891,3.4128,1589712539725,2020-05-17T10:48:59.725000+00:00
1732,no_fire_France_point_8591.png,43.9908,3.4284,1573296536969,2019-11-09T10:48:56.969000+00:00
1733,no_fire_France_point_8599.png,42.5685,2.5686,1593600554693,2020-07-01T10:49:14.693000+00:00
1734,no_fire_France_point_8609.png,43.7257,3.2657,1590576540493,2020-05-27T10:49:00.493000+00:00
1735,no_fire_France_point_8606.png,42.57,2.5666,1535280115257,2018-08-26T10:41:55.257000+00:00
1736,no_fire_France_point_8607.png,42.564,2.5889,1601376555416,2020-09-29T10:49:15.416000+00:00
1737,no_fire_France_point_8608.png,42.5705,2.5599,1575888549109,2019-12-09T10:49:09.109000+00:00
1738,no_fire_France_point_8610.png,43.7272,3.2588,1526640457000,2018-05-18T10:47:37+00:00
1739,no_fire_France_point_8660.png,42.588,9.3672,1570357142261,2019-10-06T10:19:02.261000+00:00
1740,no_fire_France_point_8661.png,42.5899,9.3425,1490869136930,2017-03-30T10:18:56.930000+00:00
1741,no_fire_France_point_8892.png,43.1114,-0.0351,1572088156098,2019-10-26T11:09:16.098000+00:00
1742,no_fire_France_point_8893.png,43.113,-0.019,1599908358972,2020-09-12T10:59:18.972000+00:00
1743,no_fire_France_point_8902.png,43.0832,-0.8906,1491736154653,2017-04-09T11:09:14.653000+00:00
1744,no_fire_France_point_8901.png,43.0834,-0.8976,1556708367000,2019-05-01T10:59:27+00:00
1745,no_fire_France_point_8912.png,43.0878,-0.903,1557832165000,2019-05-14T11:09:25+00:00
1746,no_fire_France_point_8926.png,43.8229,5.9219,1573036733807,2019-11-06T10:38:53.807000+00:00
1747,no_fire_France_point_8965.png,43.0865,-0.9932,1531047735631,2018-07-08T11:02:15.631000+00:00
1748,no_fire_France_point_8967.png,43.0742,-0.7064,1502967925231,2017-08-17T11:05:25.231000+00:00
1749,no_fire_France_point_8973.png,43.0849,-0.6968,1559300367845,2019-05-31T10:59:27.845000+00:00
1750,no_fire_France_point_9002.png,43.079,-0.9715,1547636355000,2019-01-16T10:59:15+00:00
1751,no_fire_France_point_9001.png,43.2451,-0.9151,1598872161455,2020-08-31T11:09:21.455000+00:00
1752,no_fire_France_point_9192.png,43.9248,5.9761,1566124733861,2019-08-18T10:38:53.861000+00:00
1753,no_fire_France_point_9241.png,42.5987,9.2044,1584613137131,2020-03-19T10:18:57.131000+00:00
1754,no_fire_France_point_9334.png,44.2152,-0.3733,1557832146000,2019-05-14T11:09:06+00:00
1755,no_fire_France_point_9329.png,44.2228,-0.3719,1526036284000,2018-05-11T10:58:04+00:00
1756,no_fire_France_point_9331.png,44.2125,-0.3699,1540292324767,2018-10-23T10:58:44.767000+00:00
1757,no_fire_France_point_9332.png,46.922,3.9934,1519296468341,2018-02-22T10:47:48.341000+00:00
1758,no_fire_France_point_9330.png,44.2108,-0.3867,1570792143127,2019-10-11T11:09:03.127000+00:00
1759,no_fire_France_point_9333.png,46.9277,3.9824,1523012011000,2018-04-06T10:53:31+00:00
1760,no_fire_France_point_9336.png,44.2197,-0.3766,1502708346172,2017-08-14T10:59:06.172000+00:00
1761,no_fire_France_point_9443.png,44.4909,-0.6802,1528887457832,2018-06-13T10:57:37.832000+00:00
1762,no_fire_France_point_9637.png,43.3504,5.0742,1544524725000,2018-12-11T10:38:45+00:00
1763,no_fire_France_point_9652.png,47.0877,-1.1944,1536664080579,2018-09-11T11:08:00.579000+00:00
1764,no_fire_France_point_9651.png,47.0857,-1.2075,1561547888567,2019-06-26T11:18:08.567000+00:00
1765,no_fire_France_point_9661.png,42.5436,8.9342,1550053142074,2019-02-13T10:19:02.074000+00:00
1766,no_fire_France_point_9910.png,46.8477,-1.0454,1553339893291,2019-03-23T11:18:13.291000+00:00
1767,no_fire_France_point_9956.png,46.7468,5.479,1526812498000,2018-05-20T10:34:58+00:00
1768,no_fire_France_point_9959.png,48.2678,-1.4399,1571656070640,2019-10-21T11:07:50.640000+00:00
1769,no_fire_France_point_10046.png,50.6719,3.0519,1576148211562,2019-12-12T10:56:51.562000+00:00
1770,no_fire_France_point_10061.png,45.2377,1.8945,1524308189000,2018-04-21T10:56:29+00:00
1771,no_fire_France_point_10062.png,45.2447,1.9316,1549364302000,2019-02-05T10:58:22+00:00
1772,no_fire_France_point_10085.png,45.3338,0.1764,1515668149865,2018-01-11T10:55:49.865000+00:00
1773,no_fire_France_point_10086.png,45.3353,0.1736,1529491931086,2018-06-20T10:52:11.086000+00:00
1774,no_fire_France_point_10084.png,45.3229,0.1784,1523012011000,2018-04-06T10:53:31+00:00
1775,no_fire_France_point_10083.png,45.332,0.1574,1510916300285,2017-11-17T10:58:20.285000+00:00
1776,no_fire_France_point_10091.png,47.3582,6.5779,1557916678000,2019-05-15T10:37:58+00:00
1777,no_fire_France_point_10106.png,43.4541,4.8752,1483440524078,2017-01-03T10:48:44.078000+00:00
1778,no_fire_France_point_10118.png,42.9537,1.2836,1574852348887,2019-11-27T10:59:08.887000+00:00
1779,no_fire_France_point_10230.png,44.8037,4.4267,1496400132697,2017-06-02T10:42:12.697000+00:00
1780,no_fire_France_point_10231.png,44.8018,4.4429,1497264178592,2017-06-12T10:42:58.592000+00:00
1781,no_fire_France_point_10228.png,44.8037,4.4324,1562928521151,2019-07-12T10:48:41.151000+00:00
1782,no_fire_France_point_10229.png,44.8017,4.4052,1499856365197,2017-07-12T10:46:05.197000+00:00
1783,no_fire_France_point_10412.png,43.0516,-0.692,1494067829462,2017-05-06T10:50:29.462000+00:00
1784,no_fire_France_point_10411.png,42.9979,-0.933,1570792157656,2019-10-11T11:09:17.656000+00:00
1785,no_fire_France_point_10464.png,44.4018,3.6729,1550400519000,2019-02-17T10:48:39+00:00
1786,no_fire_France_point_10537.png,43.7865,6.9953,1483180720915,2016-12-31T10:38:40.915000+00:00
1787,no_fire_France_point_10541.png,42.593,9.3944,1549448933000,2019-02-06T10:28:53+00:00
1788,no_fire_France_point_10534.png,42.5741,9.385,1529144912117,2018-06-16T10:28:32.117000+00:00
1789,no_fire_France_point_10539.png,43.7147,6.8329,1564828738778,2019-08-03T10:38:58.778000+00:00
1790,no_fire_France_point_10535.png,42.5773,9.4009,1541672932000,2018-11-08T10:28:52+00:00
1791,no_fire_France_point_10538.png,43.7223,6.8494,1513852714420,2017-12-21T10:38:34.420000+00:00
1792,no_fire_France_point_10542.png,42.5847,9.3855,1508840936099,2017-10-24T10:28:56.099000+00:00
1793,no_fire_France_point_10540.png,43.713,6.8467,1570012727549,2019-10-02T10:38:47.549000+00:00
1794,no_fire_France_point_10543.png,42.583,9.3975,1520936740551,2018-03-13T10:25:40.551000+00:00
1795,no_fire_France_point_10545.png,42.5741,9.3951,1561717149285,2019-06-28T10:19:09.285000+00:00
1796,no_fire_France_point_10546.png,42.2367,9.4853,1570616952488,2019-10-09T10:29:12.488000+00:00
1797,no_fire_France_point_10544.png,42.5759,9.3831,1527848424463,2018-06-01T10:20:24.463000+00:00
1798,no_fire_France_point_10658.png,45.0457,2.5811,1468752519476,2016-07-17T10:48:39.476000+00:00
1799,no_fire_France_point_10659.png,45.0508,2.5579,1527072084396,2018-05-23T10:41:24.396000+00:00
1800,no_fire_France_point_10799.png,44.097,4.0263,1559472536000,2019-06-02T10:48:56+00:00
1801,no_fire_France_point_10800.png,42.5941,2.9019,1545216547255,2018-12-19T10:49:07.255000+00:00
1802,no_fire_France_point_10993.png,46.4646,0.9221,1499252165000,2017-07-05T10:56:05+00:00
1803,no_fire_France_point_11001.png,46.4803,0.9341,1503831888683,2017-08-27T11:04:48.683000+00:00
1804,no_fire_France_point_11000.png,46.4792,0.9397,1511348291554,2017-11-22T10:58:11.554000+00:00
1805,no_fire_France_point_11583.png,44.935,0.2078,1497784123310,2017-06-18T11:08:43.310000+00:00
1806,no_fire_France_point_11587.png,44.9372,0.2072,1542452321000,2018-11-17T10:58:41+00:00
1807,no_fire_France_point_11606.png,46.0718,-0.9836,1540120095458,2018-10-21T11:08:15.458000+00:00
1808,no_fire_France_point_11607.png,46.0691,-0.9686,1560424105000,2019-06-13T11:08:25+00:00
1809,no_fire_France_point_11609.png,49.1214,1.2196,1526727814001,2018-05-19T11:03:34.001000+00:00
1810,no_fire_France_point_11612.png,48.2012,1.3642,1540120060534,2018-10-21T11:07:40.534000+00:00
1811,no_fire_France_point_11611.png,48.2047,1.3468,1537959628000,2018-09-26T11:00:28+00:00
1812,no_fire_France_point_11610.png,49.1182,1.2362,1492772252271,2017-04-21T10:57:32.271000+00:00
1813,no_fire_France_point_11638.png,47.5276,3.4154,1492772269539,2017-04-21T10:57:49.539000+00:00
1814,no_fire_France_point_11639.png,47.5257,3.4285,1519296468341,2018-02-22T10:47:48.341000+00:00
1815,no_fire_France_point_11657.png,46.3537,-0.5678,1549192098982,2019-02-03T11:08:18.982000+00:00
1816,no_fire_France_point_11656.png,46.356,-0.5876,1511607838455,2017-11-25T11:03:58.455000+00:00
1817,no_fire_France_point_11661.png,46.3556,-0.5806,1462360103228,2016-05-04T11:08:23.228000+00:00
1818,no_fire_France_point_11660.png,46.3574,-0.5935,1497784098301,2017-06-18T11:08:18.301000+00:00
1819,no_fire_France_point_11707.png,49.1911,4.6029,1509360110462,2017-10-30T10:41:50.462000+00:00
1820,no_fire_France_point_11708.png,49.1786,4.592,1533552220891,2018-08-06T10:43:40.891000+00:00
1821,no_fire_France_point_11712.png,49.1862,4.6084,1525604063569,2018-05-06T10:54:23.569000+00:00
1822,no_fire_France_point_11711.png,49.1861,4.6136,1539860237107,2018-10-18T10:57:17.107000+00:00
1823,no_fire_France_point_11890.png,45.1071,3.1725,1507632021460,2017-10-10T10:40:21.460000+00:00
1824,no_fire_France_point_12046.png,48.686,7.1986,1539600434716,2018-10-15T10:47:14.716000+00:00
1825,no_fire_France_point_12047.png,48.6842,7.1845,1541932650000,2018-11-11T10:37:30+00:00
1826,no_fire_France_point_12069.png,48.6938,7.2063,1497868640837,2017-06-19T10:37:20.837000+00:00
1827,no_fire_France_point_12092.png,43.3447,2.7894,1496400132697,2017-06-02T10:42:12.697000+00:00
1828,no_fire_France_point_12116.png,44.6976,4.5063,1462444724279,2016-05-05T10:38:44.279000+00:00
1829,no_fire_France_point_12117.png,44.6943,4.5231,1524048312000,2018-04-18T10:45:12+00:00
1830,no_fire_France_point_12145.png,43.001,0.8469,1495796118082,2017-05-26T10:55:18.082000+00:00
1831,no_fire_France_point_12146.png,43.0104,-0.0127,1542452350000,2018-11-17T10:59:10+00:00
1832,no_fire_France_point_12149.png,43.1352,-0.9773,1521716289862,2018-03-22T10:58:09.862000+00:00
1833,no_fire_France_point_12150.png,43.1332,-0.9896,1499252358603,2017-07-05T10:59:18.603000+00:00
1834,no_fire_France_point_12151.png,43.1311,-1.0024,1495796118082,2017-05-26T10:55:18.082000+00:00
1835,no_fire_France_point_12177.png,43.1309,-0.9804,1526036284000,2018-05-11T10:58:04+00:00
1836,no_fire_France_point_12178.png,43.0141,-0.0002,1507460342020,2017-10-08T10:59:02.020000+00:00
1837,no_fire_France_point_12183.png,42.8644,1.6367,1538736520000,2018-10-05T10:48:40+00:00
1838,no_fire_France_point_12184.png,43.0155,-0.011,1519556348344,2018-02-25T10:59:08.344000+00:00
1839,no_fire_France_point_12185.png,43.0544,-0.5566,1533380291469,2018-08-04T10:58:11.469000+00:00
1840,no_fire_France_point_12195.png,44.1526,6.4372,1538044216000,2018-09-27T10:30:16+00:00
1841,no_fire_France_point_12197.png,44.163,6.4346,1522924637000,2018-04-05T10:37:17+00:00
1842,no_fire_France_point_12199.png,44.1603,6.4357,1524220382000,2018-04-20T10:33:02+00:00
1843,no_fire_France_point_12231.png,42.8498,1.5241,1503312556539,2017-08-21T10:49:16.539000+00:00
1844,no_fire_France_point_12234.png,45.1754,2.5252,1517136362241,2018-01-28T10:46:02.241000+00:00
1845,no_fire_France_point_12233.png,45.1844,2.5277,1527332195059,2018-05-26T10:56:35.059000+00:00
1846,no_fire_France_point_12229.png,44.5354,3.2187,1489748305706,2017-03-17T10:58:25.706000+00:00
1847,no_fire_France_point_12224.png,42.8464,1.5072,1532688023458,2018-07-27T10:40:23.458000+00:00
1848,no_fire_France_point_12237.png,44.5434,3.2265,1472208520864,2016-08-26T10:48:40.864000+00:00
1849,no_fire_France_point_12232.png,45.2781,3.0581,1503312506303,2017-08-21T10:48:26.303000+00:00
1850,no_fire_France_point_12236.png,44.5452,3.2142,1468148317759,2016-07-10T10:58:37.759000+00:00
1851,no_fire_France_point_12244.png,42.8513,1.5122,1527072084396,2018-05-23T10:41:24.396000+00:00
1852,no_fire_France_point_12239.png,44.1797,3.3789,1532688023458,2018-07-27T10:40:23.458000+00:00
1853,no_fire_France_point_12243.png,43.9982,3.419,1439376533912,2015-08-12T10:48:53.912000+00:00
1854,no_fire_France_point_12242.png,43.8371,4.96,1511088526938,2017-11-19T10:48:46.938000+00:00
1855,no_fire_France_point_12241.png,43.8391,4.9475,1499164734015,2017-07-04T10:38:54.015000+00:00
1856,no_fire_France_point_12259.png,42.476,9.4448,1494152599628,2017-05-07T10:23:19.628000+00:00
1857,no_fire_France_point_12264.png,44.0402,7.5256,1510828724217,2017-11-16T10:38:44.217000+00:00
1858,no_fire_France_point_12263.png,44.048,7.5347,1448620725320,2015-11-27T10:38:45.320000+00:00
1859,no_fire_France_point_12279.png,44.5476,3.2165,1505904382840,2017-09-20T10:46:22.840000+00:00
1860,no_fire_France_point_12295.png,43.0062,-0.2721,1544180348000,2018-12-07T10:59:08+00:00
1861,no_fire_France_point_12296.png,43.0025,-0.2902,1502967925231,2017-08-17T11:05:25.231000+00:00
1862,no_fire_France_point_12307.png,43.0133,-0.2605,1499252165592,2017-07-05T10:56:05.592000+00:00
1863,no_fire_France_point_12306.png,43.015,-0.2725,1477652353574,2016-10-28T10:59:13.574000+00:00
1864,no_fire_France_point_12308.png,43.0062,-0.2749,1531911806633,2018-07-18T11:03:26.633000+00:00
1865,no_fire_France_point_12311.png,46.5992,1.9221,1538132115000,2018-09-28T10:55:15+00:00
1866,no_fire_France_point_12314.png,45.2118,3.2627,1449140301762,2015-12-03T10:58:21.762000+00:00
1867,no_fire_France_point_12315.png,44.5501,3.2176,1537699820000,2018-09-23T10:50:20+00:00
1868,no_fire_France_point_12352.png,45.403,0.8481,1484824101281,2017-01-19T11:08:21.281000+00:00
1869,no_fire_France_point_12382.png,42.8541,1.6535,1504868345061,2017-09-08T10:59:05.061000+00:00
1870,no_fire_France_point_12381.png,42.8566,1.6569,1494067829462,2017-05-06T10:50:29.462000+00:00
1871,no_fire_France_point_12558.png,44.7861,4.657,1536576157775,2018-09-10T10:42:37.775000+00:00
1872,no_fire_France_point_12567.png,44.8586,2.9181,1491648520322,2017-04-08T10:48:40.322000+00:00
1873,no_fire_France_point_12568.png,44.8559,2.9029,1540464075000,2018-10-25T10:41:15+00:00
1874,no_fire_France_point_12577.png,44.8987,3.1129,1437044312292,2015-07-16T10:58:32.292000+00:00
1875,no_fire_France_point_12573.png,44.7823,4.4282,1505904382840,2017-09-20T10:46:22.840000+00:00
1876,no_fire_France_point_12576.png,45.0055,2.6497,1531220178414,2018-07-10T10:56:18.414000+00:00
1877,no_fire_France_point_12578.png,44.8639,2.9143,1517136362241,2018-01-28T10:46:02.241000+00:00
1878,no_fire_France_point_12581.png,44.473,4.9291,1527244224462,2018-05-25T10:30:24.462000+00:00
1879,no_fire_France_point_12592.png,44.3579,3.8372,1538736019000,2018-10-05T10:40:19+00:00
1880,no_fire_France_point_12591.png,44.3916,3.6815,1507632021460,2017-10-10T10:40:21.460000+00:00
1881,no_fire_France_point_12593.png,44.2592,3.8148,1495536025461,2017-05-23T10:40:25.461000+00:00
1882,no_fire_France_point_12610.png,43.6703,2.8966,1534848015463,2018-08-21T10:40:15.463000+00:00
1883,no_fire_France_point_12612.png,43.6138,2.8419,1456052328726,2016-02-21T10:58:48.726000+00:00
1884,no_fire_France_point_12613.png,43.431,2.7643,1526036284000,2018-05-11T10:58:04+00:00
1885,no_fire_France_point_12651.png,42.585,2.538,1530960315685,2018-07-07T10:45:15.685000+00:00
1886,no_fire_France_point_12649.png,42.5901,2.5646,1532688023458,2018-07-27T10:40:23.458000+00:00
1887,no_fire_France_point_12668.png,45.533,2.9668,1538736505283,2018-10-05T10:48:25.283000+00:00
1888,no_fire_France_point_12673.png,44.7873,4.6712,1468752515958,2016-07-17T10:48:35.958000+00:00
1889,no_fire_France_point_12670.png,45.2943,3.0731,1491648505577,2017-04-08T10:48:25.577000+00:00
1890,no_fire_France_point_12671.png,45.2924,3.0857,1527332195059,2018-05-26T10:56:35.059000+00:00
1891,no_fire_France_point_12844.png,45.1177,2.4101,1546512517000,2019-01-03T10:48:37+00:00
1892,no_fire_France_point_12839.png,43.7525,2.8915,1440500333177,2015-08-25T10:58:53.177000+00:00
1893,no_fire_France_point_12843.png,45.1221,2.4408,1476528518644,2016-10-15T10:48:38.644000+00:00
1894,no_fire_France_point_12868.png,43.9361,5.8385,1509100288462,2017-10-27T10:31:28.462000+00:00
