index,filename,latitude,longitude,datetime_str
2585,no_fire_France_point_2585.png,49.1786,4.592,2019-04-13T11:48:00
2587,no_fire_France_point_2587.png,49.1861,4.6136,2018-11-24T11:40:00
2588,no_fire_France_point_2588.png,45.1071,3.1725,2018-03-12T12:48:00
2589,no_fire_France_point_2589.png,48.686,7.1986,2018-11-01T12:37:00
2591,no_fire_France_point_2591.png,48.6938,7.2063,2018-08-08T10:52:00
2590,no_fire_France_point_2590.png,48.6842,7.1845,2018-03-21T12:37:00
2592,no_fire_France_point_2592.png,43.3447,2.7894,2018-05-13T12:48:00
2593,no_fire_France_point_2593.png,44.6976,4.5063,2018-07-27T11:05:00
2594,no_fire_France_point_2594.png,44.6943,4.5231,2018-05-28T11:05:00
2597,no_fire_France_point_2597.png,43.1352,-0.9773,2018-06-25T13:00:00
2596,no_fire_France_point_2596.png,43.0104,-0.0127,2018-11-02T13:00:00
2595,no_fire_France_point_2595.png,43.001,0.8469,2018-02-25T13:00:00
2598,no_fire_France_point_2598.png,43.1332,-0.9896,2017-12-12T13:00:00
2599,no_fire_France_point_2599.png,43.1311,-1.0024,2018-06-20T13:00:00
2602,no_fire_France_point_2602.png,42.8644,1.6367,2018-10-03T11:18:00
2600,no_fire_France_point_2600.png,43.1309,-0.9804,2018-04-16T11:18:00
2601,no_fire_France_point_2601.png,43.0141,-0.0002,2018-04-01T11:18:00
2603,no_fire_France_point_2603.png,43.0155,-0.011,2018-06-30T11:18:00
2604,no_fire_France_point_2604.png,43.0544,-0.5566,2019-01-16T11:18:00
2605,no_fire_France_point_2605.png,44.1526,6.4372,2018-06-29T12:17:00
2606,no_fire_France_point_2606.png,44.163,6.4346,2018-05-20T12:17:00
2607,no_fire_France_point_2607.png,44.1603,6.4357,2018-08-13T10:35:00
2608,no_fire_France_point_2608.png,42.8498,1.5241,2017-11-09T10:47:00
2609,no_fire_France_point_2609.png,45.1754,2.5252,2018-12-09T10:47:00
2611,no_fire_France_point_2611.png,44.5354,3.2187,2018-03-29T12:29:00
2610,no_fire_France_point_2610.png,45.1844,2.5277,2018-05-28T10:47:00
2612,no_fire_France_point_2612.png,42.8464,1.5072,2018-09-10T12:29:00
2613,no_fire_France_point_2613.png,44.5434,3.2265,2018-08-26T10:47:00
2614,no_fire_France_point_2614.png,45.2781,3.0581,2018-10-15T10:47:00
2615,no_fire_France_point_2615.png,44.5452,3.2142,2018-05-13T10:47:00
2616,no_fire_France_point_2616.png,42.8513,1.5122,2018-04-18T10:47:00
2618,no_fire_France_point_2618.png,43.9982,3.419,2018-01-13T10:47:00
2617,no_fire_France_point_2617.png,44.1797,3.3789,2018-02-17T10:47:00
2619,no_fire_France_point_2619.png,43.8371,4.96,2018-04-13T10:47:00
2620,no_fire_France_point_2620.png,43.8391,4.9475,2017-12-04T10:47:00
2621,no_fire_France_point_2621.png,42.476,9.4448,2018-07-06T10:04:00
2622,no_fire_France_point_2622.png,44.0402,7.5256,2018-08-30T10:04:00
2623,no_fire_France_point_2623.png,44.048,7.5347,2019-01-17T10:04:00
2624,no_fire_France_point_2624.png,44.5476,3.2165,2018-02-10T12:42:00
2625,no_fire_France_point_2625.png,43.0062,-0.2721,2018-08-29T12:41:00
2627,no_fire_France_point_2627.png,43.0133,-0.2605,2018-02-15T11:00:00
2626,no_fire_France_point_2626.png,43.0025,-0.2902,2017-11-17T12:41:00
2628,no_fire_France_point_2628.png,43.015,-0.2725,2018-06-15T11:00:00
2629,no_fire_France_point_2629.png,43.0062,-0.2749,2018-06-05T11:00:00
2630,no_fire_France_point_2630.png,46.5992,1.9221,2017-10-03T10:59:00
2632,no_fire_France_point_2632.png,44.5501,3.2176,2018-06-25T10:59:00
2631,no_fire_France_point_2631.png,45.2118,3.2627,2018-03-17T10:59:00
2633,no_fire_France_point_2633.png,45.403,0.8481,2018-05-09T11:11:00
2634,no_fire_France_point_2634.png,42.8541,1.6535,2017-11-12T13:43:00
2635,no_fire_France_point_2635.png,42.8566,1.6569,2018-02-15T13:43:00
2636,no_fire_France_point_2636.png,44.7861,4.657,2018-02-27T12:35:00
2638,no_fire_France_point_2638.png,44.8559,2.9029,2018-02-17T12:35:00
2637,no_fire_France_point_2637.png,44.8586,2.9181,2018-05-28T12:35:00
2641,no_fire_France_point_2641.png,45.0055,2.6497,2017-09-15T10:53:00
2642,no_fire_France_point_2642.png,44.8639,2.9143,2018-01-28T10:53:00
2643,no_fire_France_point_2643.png,44.473,4.9291,2018-10-15T10:53:00
2644,no_fire_France_point_2644.png,44.3579,3.8372,2017-10-10T10:53:00
2645,no_fire_France_point_2645.png,44.3916,3.6815,2018-05-03T10:53:00
2646,no_fire_France_point_2646.png,44.2592,3.8148,2018-11-09T10:53:00
2647,no_fire_France_point_2647.png,43.6703,2.8966,2018-04-13T10:53:00
2648,no_fire_France_point_2648.png,43.6138,2.8419,2018-06-22T10:53:00
2649,no_fire_France_point_2649.png,43.431,2.7643,2018-10-15T10:53:00
2650,no_fire_France_point_2650.png,42.585,2.538,2017-10-20T10:53:00
2651,no_fire_France_point_2651.png,42.5901,2.5646,2018-02-17T10:53:00
2653,no_fire_France_point_2653.png,44.7873,4.6712,2018-04-03T10:53:00
2654,no_fire_France_point_2654.png,45.2943,3.0731,2018-07-17T10:53:00
2655,no_fire_France_point_2655.png,45.2924,3.0857,2018-08-01T10:53:00
2656,no_fire_France_point_2656.png,45.1177,2.4101,2018-07-15T11:05:00
2658,no_fire_France_point_2658.png,45.1221,2.4408,2018-11-12T11:05:00
2659,no_fire_France_point_2659.png,43.9361,5.8385,2018-05-20T10:22:00
2661,no_fire_France_point_2661.png,43.2817,-1.2923,2018-04-19T13:00:00
2660,no_fire_France_point_2660.png,43.2724,-1.2901,2018-12-10T13:00:00
2662,no_fire_France_point_2662.png,43.1727,-1.084,2018-03-15T11:18:00
2663,no_fire_France_point_2663.png,43.3352,-1.1396,2018-03-10T11:18:00
2664,no_fire_France_point_2664.png,43.2824,-1.2885,2018-02-28T11:18:00
2665,no_fire_France_point_2665.png,43.273,-1.2911,2017-11-05T11:18:00
2667,no_fire_France_point_2667.png,51.0418,2.2972,2018-12-25T11:16:00
2666,no_fire_France_point_2666.png,43.0044,-0.6101,2017-12-15T11:18:00
2668,no_fire_France_point_2668.png,42.6803,2.4285,2018-09-05T10:35:00
2669,no_fire_France_point_2669.png,42.6689,2.44,2018-08-01T10:35:00
2670,no_fire_France_point_2670.png,42.6787,2.443,2018-01-23T10:35:00
2672,no_fire_France_point_2672.png,43.7818,2.8709,2018-06-20T10:47:00
2671,no_fire_France_point_2671.png,42.6691,2.4334,2018-10-25T10:35:00
2673,no_fire_France_point_2673.png,42.9398,1.116,2018-07-20T10:47:00
2674,no_fire_France_point_2674.png,43.0717,-0.7489,2018-01-21T10:47:00
2675,no_fire_France_point_2675.png,43.213,-1.1065,2018-04-24T12:41:00
2677,no_fire_France_point_2677.png,48.6835,5.0216,2018-02-07T10:53:00
2676,no_fire_France_point_2676.png,44.0709,3.4579,2018-05-23T12:29:00
2679,no_fire_France_point_2679.png,44.8703,3.0961,2017-07-05T11:06:00
2678,no_fire_France_point_2678.png,44.87,3.089,2018-02-05T11:06:00
2680,no_fire_France_point_2680.png,42.9974,-0.5738,2017-07-03T12:17:00
2681,no_fire_France_point_2681.png,43.0051,-0.5643,2018-03-15T12:17:00
2682,no_fire_France_point_2682.png,43.0458,-1.0108,2018-01-26T13:25:00
2683,no_fire_France_point_2683.png,43.044,-1.0275,2017-07-30T13:25:00
2684,no_fire_France_point_2684.png,43.0633,0.0287,2017-08-02T13:37:00
2686,no_fire_France_point_2686.png,43.0836,-1.3112,2017-08-22T10:17:00
2685,no_fire_France_point_2685.png,43.0611,0.0367,2017-10-11T13:37:00
2687,no_fire_France_point_2687.png,43.4455,4.7251,2017-06-27T12:54:00
2688,no_fire_France_point_2688.png,43.4484,4.8999,2017-05-03T12:54:00
2689,no_fire_France_point_2689.png,42.8426,1.6779,2018-03-04T11:12:00
2691,no_fire_France_point_2691.png,43.5562,4.9947,2017-08-26T10:41:00
2690,no_fire_France_point_2690.png,44.6868,4.1801,2017-06-07T10:41:00
2692,no_fire_France_point_2692.png,43.565,4.9971,2017-08-16T10:41:00
2693,no_fire_France_point_2693.png,44.6958,4.1827,2017-06-07T10:41:00
2695,no_fire_France_point_2695.png,42.3132,9.4477,2016-11-03T12:16:00
2694,no_fire_France_point_2694.png,42.325,9.4595,2017-05-12T12:16:00
2696,no_fire_France_point_2696.png,42.3178,9.4749,2017-07-11T12:16:00
2697,no_fire_France_point_2697.png,42.3156,9.4615,2016-09-24T12:16:00
2700,no_fire_France_point_2700.png,42.3175,9.4721,2017-05-22T10:35:00
2702,no_fire_France_point_2702.png,42.308,9.4696,2017-07-31T10:35:00
2701,no_fire_France_point_2701.png,42.32,9.4581,2016-12-08T10:35:00
2699,no_fire_France_point_2699.png,42.3295,9.4601,2017-03-08T10:35:00
2698,no_fire_France_point_2698.png,42.3226,9.4455,2017-06-01T12:16:00
2703,no_fire_France_point_2703.png,43.6979,4.8146,2017-08-23T10:53:00
2706,no_fire_France_point_2706.png,43.5102,4.7713,2016-07-22T10:59:00
2704,no_fire_France_point_2704.png,41.9306,8.8206,2017-01-02T10:35:00
2705,no_fire_France_point_2705.png,41.9268,8.813,2017-05-07T10:35:00
2708,no_fire_France_point_2708.png,43.6323,4.5639,2017-07-19T10:29:00
2709,no_fire_France_point_2709.png,43.642,4.5659,2017-04-15T10:29:00
2707,no_fire_France_point_2707.png,43.846,7.1699,2017-05-05T10:29:00
2711,no_fire_France_point_2711.png,43.9564,6.681,2017-03-16T12:35:00
2710,no_fire_France_point_2710.png,43.8443,7.1823,2016-08-28T10:29:00
2712,no_fire_France_point_2712.png,43.9579,6.6778,2017-03-06T10:53:00
2713,no_fire_France_point_2713.png,43.955,6.6933,2016-08-28T10:53:00
2714,no_fire_France_point_2714.png,43.5861,3.8767,2016-07-17T10:47:00
2715,no_fire_France_point_2715.png,43.5772,3.8742,2016-07-12T10:47:00
2716,no_fire_France_point_2716.png,41.6995,9.0247,2016-12-08T10:11:00
2717,no_fire_France_point_2717.png,41.6965,9.0182,2016-07-11T10:11:00
2718,no_fire_France_point_2718.png,41.6981,9.0366,2017-04-17T10:11:00
2719,no_fire_France_point_2719.png,41.695,9.0303,2017-04-02T10:11:00
2720,no_fire_France_point_2720.png,42.8237,9.4418,2016-07-13T01:52:00
2721,no_fire_France_point_2721.png,42.8197,9.4615,2016-09-01T01:52:00
2722,no_fire_France_point_2722.png,42.8449,9.4514,2016-09-06T01:52:00
2723,no_fire_France_point_2723.png,42.0036,8.7716,2016-08-25T09:34:00
2726,no_fire_France_point_2726.png,44.2384,-0.4334,2017-04-06T13:36:00
2725,no_fire_France_point_2725.png,44.2507,-0.4352,2017-01-31T13:36:00
2724,no_fire_France_point_2724.png,41.9984,8.7613,2016-12-13T09:34:00
2727,no_fire_France_point_2727.png,44.2455,-0.4302,2016-11-27T11:54:00
2728,no_fire_France_point_2728.png,44.2396,-0.4297,2017-03-17T10:16:00
2729,no_fire_France_point_2729.png,44.2405,-0.3931,2017-03-12T11:54:00
2731,no_fire_France_point_2731.png,44.2505,-0.4213,2016-08-29T10:16:00
2730,no_fire_France_point_2730.png,44.2513,-0.4338,2016-08-24T11:54:00
2734,no_fire_France_point_2734.png,42.6015,2.9365,2017-05-08T13:05:00
2732,no_fire_France_point_2732.png,42.5931,2.9726,2017-04-03T11:24:00
2735,no_fire_France_point_2735.png,42.5936,2.9523,2017-05-18T13:05:00
2737,no_fire_France_point_2737.png,42.592,2.9385,2016-08-26T13:05:00
2736,no_fire_France_point_2736.png,42.6031,2.9503,2016-07-12T13:05:00
2738,no_fire_France_point_2738.png,42.6012,2.9422,2017-04-03T11:24:00
2739,no_fire_France_point_2739.png,45.9265,0.4037,2016-12-05T11:11:00
2740,no_fire_France_point_2740.png,43.7916,4.9317,2016-08-08T12:35:00
2741,no_fire_France_point_2741.png,43.7928,4.9328,2016-05-05T10:53:00
2742,no_fire_France_point_2742.png,43.7895,4.9187,2016-08-13T12:35:00
2743,no_fire_France_point_2743.png,43.0028,-1.0749,2016-04-29T13:30:00
2744,no_fire_France_point_2744.png,43.0043,-1.0589,2016-02-19T13:30:00
2745,no_fire_Georgia_point_2745.png,43.23174,40.30018,2024-03-04T22:30:00
2746,no_fire_Georgia_point_2746.png,41.60376,46.16972,2024-03-10T22:24:00
2747,no_fire_Georgia_point_2747.png,41.60331,46.17455,2024-02-29T22:24:00
2748,no_fire_Georgia_point_2748.png,41.60503,46.17359,2023-03-16T22:24:00
2750,no_fire_Georgia_point_2750.png,41.60141,46.16807,2024-01-10T22:24:00
2749,no_fire_Georgia_point_2749.png,41.6055,46.16877,2023-12-21T22:24:00
2751,no_fire_Georgia_point_2751.png,41.60094,46.17289,2023-03-16T22:24:00
2752,no_fire_Georgia_point_2752.png,41.59638,46.17701,2023-07-04T22:24:00
2753,no_fire_Georgia_point_2753.png,42.94339,42.17644,2024-02-02T23:01:00
2756,no_fire_Georgia_point_2756.png,42.18364,41.68217,2020-05-07T09:09:00
2755,no_fire_Georgia_point_2755.png,41.41433,43.38815,2022-07-03T08:45:00
2754,no_fire_Georgia_point_2754.png,41.41049,43.3898,2022-09-21T08:45:00
2757,no_fire_Georgia_point_2757.png,42.69229,41.89831,2020-05-16T23:25:00
2758,no_fire_Georgia_point_2758.png,42.69477,41.90489,2020-04-26T23:25:00
2759,no_fire_Georgia_point_2759.png,42.69592,41.89901,2020-08-04T23:25:00
2760,no_fire_Georgia_point_2760.png,43.11605,41.77167,2019-12-08T22:48:00
2761,no_fire_Georgia_point_2761.png,43.11232,41.76995,2020-07-15T22:48:00
2762,no_fire_Georgia_point_2762.png,42.15831,42.14679,2020-04-27T08:57:00
2763,no_fire_Georgia_point_2763.png,42.15445,42.15715,2020-02-27T08:57:00
2764,no_fire_Georgia_point_2764.png,41.50691,46.19513,2019-09-29T08:56:00
2765,no_fire_Georgia_point_2765.png,41.51725,46.18929,2020-02-11T08:56:00
2766,no_fire_Georgia_point_2766.png,41.51473,46.18031,2019-11-03T08:56:00
2767,no_fire_Georgia_point_2767.png,41.51347,46.17579,2019-09-29T08:56:00
2768,no_fire_Georgia_point_2768.png,41.52247,46.18653,2019-02-01T08:56:00
2770,no_fire_Georgia_point_2770.png,42.27738,41.89687,2019-11-01T08:50:00
2771,no_fire_Georgia_point_2771.png,42.15495,45.01773,2019-10-07T08:50:00
2769,no_fire_Georgia_point_2769.png,41.49925,44.46323,2019-12-02T22:29:00
2772,no_fire_Georgia_point_2772.png,41.84853,41.80546,2019-05-25T08:50:00
2773,no_fire_Georgia_point_2773.png,42.12757,42.13123,2019-09-12T08:50:00
2775,no_fire_Georgia_point_2775.png,42.27888,41.89704,2019-02-04T08:50:00
2774,no_fire_Georgia_point_2774.png,42.13311,42.12696,2019-01-20T08:50:00
2776,no_fire_Georgia_point_2776.png,42.28019,41.90495,2019-08-13T08:50:00
2777,no_fire_Georgia_point_2777.png,42.30079,41.63514,2019-01-02T23:38:00
2778,no_fire_Georgia_point_2778.png,42.29971,41.63992,2019-02-21T23:38:00
2779,no_fire_Georgia_point_2779.png,42.29863,41.64471,2018-08-25T23:38:00
2782,no_fire_Georgia_point_2782.png,42.29249,41.65267,2019-02-11T23:38:00
2780,no_fire_Georgia_point_2780.png,42.29033,41.66226,2018-10-29T23:38:00
2781,no_fire_Georgia_point_2781.png,42.29681,41.63352,2019-04-02T23:38:00
2783,no_fire_Georgia_point_2783.png,42.28635,41.66063,2018-12-23T23:38:00
2784,no_fire_Georgia_point_2784.png,42.57486,42.39157,2019-09-14T23:07:00
2785,no_fire_Georgia_point_2785.png,42.57159,42.39063,2019-03-28T23:07:00
2786,no_fire_Georgia_point_2786.png,43.23099,40.29834,2018-09-04T23:01:00
2787,no_fire_Georgia_point_2787.png,42.78965,41.39999,2017-08-31T09:03:00
2788,no_fire_Georgia_point_2788.png,42.31826,45.39447,2017-02-15T23:39:00
2789,no_fire_Georgia_point_2789.png,42.31283,45.39513,2017-05-11T21:58:00
2790,no_fire_Georgia_point_2790.png,41.54569,45.04577,2017-06-30T23:02:00
2791,no_fire_Guinea_point_2791.png,8.9197,-8.4022,2023-10-02T10:49:00
2792,no_fire_Guinea_point_2792.png,8.5919,-8.4423,2024-08-22T10:49:00
2796,no_fire_Guinea_point_2796.png,11.7693,-12.6289,2023-08-04T11:16:00
2795,no_fire_Guinea_point_2795.png,8.5857,-8.4378,2023-12-06T10:49:00
2797,no_fire_Guinea_point_2797.png,10.496,-11.826,2023-02-27T10:53:00
2798,no_fire_Guinea_point_2798.png,12.0911,-12.3592,2022-12-12T11:16:00
2799,no_fire_Guinea_point_2799.png,11.083,-12.9384,2022-12-12T11:10:00
2800,no_fire_Guinea_point_2800.png,10.8473,-13.1142,2023-02-05T11:10:00
2801,no_fire_Guinea_point_2801.png,11.9659,-12.2201,2023-08-24T11:10:00
2802,no_fire_Guinea_point_2802.png,11.3818,-12.9222,2023-09-13T11:10:00
2803,no_fire_Guinea_point_2803.png,11.1473,-12.9573,2023-03-17T11:10:00
2804,no_fire_Guinea_point_2804.png,11.1558,-12.9676,2023-11-07T11:10:00
2805,no_fire_Guinea_point_2805.png,11.8071,-12.4737,2023-12-02T11:10:00
2806,no_fire_Guinea_point_2806.png,11.4477,-13.3276,2023-03-22T11:10:00
2807,no_fire_Guinea_point_2807.png,11.8665,-12.2135,2023-07-25T11:04:00
2808,no_fire_Guinea_point_2808.png,10.7312,-12.0442,2024-01-21T11:04:00
2809,no_fire_Guinea_point_2809.png,11.8685,-12.433,2023-02-10T11:04:00
2810,no_fire_Guinea_point_2810.png,11.8639,-12.4252,2023-09-03T11:04:00
2811,no_fire_Guinea_point_2811.png,10.9532,-8.6039,2024-01-25T10:24:00
2812,no_fire_Guinea_point_2812.png,11.8662,-12.4191,2023-05-11T11:04:00
2813,no_fire_Guinea_point_2813.png,10.9518,-8.5943,2023-02-14T10:24:00
2814,no_fire_Guinea_point_2814.png,11.7868,-9.8304,2023-05-13T10:41:00
2815,no_fire_Guinea_point_2815.png,10.9037,-11.4971,2022-10-25T10:41:00
2817,no_fire_Guinea_point_2817.png,10.9024,-11.4882,2023-01-03T10:41:00
2816,no_fire_Guinea_point_2816.png,11.386,-11.5792,2023-07-22T10:41:00
2818,no_fire_Guinea_point_2818.png,11.9662,-10.1079,2023-10-10T10:41:00
2819,no_fire_Guinea_point_2819.png,11.0632,-11.7749,2023-11-07T14:58:00
2820,no_fire_Guinea_point_2820.png,11.4578,-11.6444,2023-05-28T14:41:00
2821,no_fire_Guinea_point_2821.png,12.0976,-10.3658,2023-08-26T10:35:00
2822,no_fire_Guinea_point_2822.png,12.1165,-11.7891,2023-05-01T14:40:00
2823,no_fire_Guinea_point_2823.png,10.3223,-13.9413,2023-08-14T10:47:00
2825,no_fire_Guinea_point_2825.png,11.9123,-11.3962,2023-12-12T10:40:00
2826,no_fire_Guinea_point_2826.png,10.7563,-14.2718,2023-09-11T14:47:00
2827,no_fire_Guinea_point_2827.png,11.969,-11.4593,2023-09-13T10:34:00
2828,no_fire_Guinea_point_2828.png,11.9678,-11.4475,2023-06-17T10:17:00
2829,no_fire_Guinea_point_2829.png,11.0878,-11.6733,2023-10-18T10:34:00
2831,no_fire_Guinea_point_2831.png,10.7578,-14.2617,2023-08-02T14:47:00
2830,no_fire_Guinea_point_2830.png,11.9709,-11.4539,2023-01-08T10:17:00
2832,no_fire_Guinea_point_2832.png,10.7656,-14.2732,2024-01-09T14:47:00
2833,no_fire_Guinea_point_2833.png,11.8897,-11.531,2022-11-27T10:22:00
2834,no_fire_Guinea_point_2834.png,10.168,-9.9452,2023-02-22T02:59:00
2835,no_fire_Guinea_point_2835.png,12.3872,-11.5946,2023-10-03T03:05:00
2836,no_fire_Guinea_point_2836.png,11.9136,-11.4054,2023-03-12T10:40:00
2837,no_fire_Guinea_point_2837.png,12.2101,-13.0168,2023-09-28T03:06:00
2838,no_fire_Guinea_point_2838.png,11.9939,-12.0141,2022-12-27T02:47:00
2840,no_fire_Guinea_point_2840.png,9.8898,-9.4293,2022-12-09T14:48:00
2841,no_fire_Guinea_point_2841.png,9.8914,-9.4174,2023-05-13T14:48:00
2843,no_fire_Guinea_point_2843.png,12.2074,-13.8379,2023-04-26T15:04:00
2842,no_fire_Guinea_point_2842.png,9.9016,-9.4187,2023-12-09T14:48:00
2844,no_fire_Guinea_point_2844.png,10.5184,-12.239,2023-06-15T15:04:00
2845,no_fire_Guinea_point_2845.png,9.8939,-9.1986,2023-06-29T14:23:00
2846,no_fire_Guinea_point_2846.png,10.496,-12.2358,2023-06-15T15:04:00
2847,no_fire_Guinea_point_2847.png,9.7818,-8.7304,2022-11-01T14:23:00
2848,no_fire_Guinea_point_2848.png,9.7724,-8.7288,2023-02-19T14:23:00
2849,no_fire_Guinea_point_2849.png,9.8922,-9.2094,2023-04-20T14:23:00
2850,no_fire_Guinea_point_2850.png,7.9934,-9.2102,2023-11-06T14:22:00
2853,no_fire_Guinea_point_2853.png,9.9035,-9.2001,2023-11-21T14:23:00
2856,no_fire_Guinea_point_2856.png,8.1994,-9.0035,2023-02-04T14:22:00
2857,no_fire_Guinea_point_2857.png,8.6703,-9.1411,2023-02-14T14:22:00
2855,no_fire_Guinea_point_2855.png,8.5678,-9.5428,2023-01-10T14:22:00
2858,no_fire_Guinea_point_2858.png,8.5926,-9.2534,2022-12-26T14:22:00
2859,no_fire_Guinea_point_2859.png,8.5697,-9.5306,2023-03-11T14:22:00
2860,no_fire_Guinea_point_2860.png,8.6669,-9.1632,2023-03-16T14:22:00
2861,no_fire_Guinea_point_2861.png,9.5289,-8.9554,2023-05-30T10:55:00
2862,no_fire_Guinea_point_2862.png,9.5868,-9.1805,2023-03-01T14:22:00
2863,no_fire_Guinea_point_2863.png,8.0022,-9.205,2023-05-25T10:55:00
2864,no_fire_Guinea_point_2864.png,8.1665,-8.3077,2023-01-15T10:55:00
2867,no_fire_Guinea_point_2867.png,9.7274,-9.4872,2023-09-30T14:38:00
2866,no_fire_Guinea_point_2866.png,11.5914,-10.6307,2023-03-14T14:39:00
2865,no_fire_Guinea_point_2865.png,11.5901,-10.6397,2022-11-29T14:39:00
2868,no_fire_Guinea_point_2868.png,9.7211,-9.4675,2023-02-12T14:38:00
2870,no_fire_Guinea_point_2870.png,8.1649,-8.3145,2023-04-15T10:55:00
2871,no_fire_Guinea_point_2871.png,9.7364,-9.4885,2022-12-19T14:38:00
2873,no_fire_Guinea_point_2873.png,9.7377,-9.4793,2023-02-12T14:38:00
2872,no_fire_Guinea_point_2872.png,9.7517,-10.3507,2023-01-28T14:38:00
2874,no_fire_Guinea_point_2874.png,9.6706,-10.9692,2023-09-30T14:38:00
2875,no_fire_Guinea_point_2875.png,9.5656,-10.6116,2023-11-09T14:38:00
2878,no_fire_Guinea_point_2878.png,10.2483,-10.098,2023-09-30T14:38:00
2876,no_fire_Guinea_point_2876.png,10.0396,-9.8832,2023-03-29T14:38:00
2879,no_fire_Guinea_point_2879.png,10.2572,-10.0994,2023-12-04T14:38:00
2877,no_fire_Guinea_point_2877.png,9.7224,-9.4583,2023-04-03T14:38:00
2880,no_fire_Guinea_point_2880.png,9.7606,-10.3521,2023-02-27T14:38:00
2882,no_fire_Guinea_point_2882.png,10.0692,-9.7392,2023-08-11T14:38:00
2881,no_fire_Guinea_point_2881.png,10.2264,-10.9525,2023-01-28T14:38:00
2885,no_fire_Guinea_point_2885.png,8.8087,-10.042,2023-12-24T14:38:00
2883,no_fire_Guinea_point_2883.png,9.5732,-10.6219,2022-12-24T14:38:00
2887,no_fire_Guinea_point_2887.png,10.2497,-10.0821,2022-12-19T11:12:00
2888,no_fire_Guinea_point_2888.png,9.2256,-10.2263,2023-08-16T14:38:00
2889,no_fire_Guinea_point_2889.png,9.748,-10.3624,2023-02-22T11:12:00
2890,no_fire_Guinea_point_2890.png,8.8071,-10.0489,2023-09-05T11:12:00
2891,no_fire_Guinea_point_2891.png,8.8163,-10.0522,2023-08-26T14:38:00
2892,no_fire_Guinea_point_2892.png,9.7419,-10.3432,2022-11-04T11:12:00
2894,no_fire_Guinea_point_2894.png,9.2066,-10.2326,2023-04-03T14:38:00
2895,no_fire_Guinea_point_2895.png,9.9262,-12.1228,2022-11-27T14:54:00
2896,no_fire_Guinea_point_2896.png,9.9357,-12.1242,2023-06-05T14:54:00
2898,no_fire_Guinea_point_2898.png,9.3958,-8.9134,2023-10-27T14:13:00
2897,no_fire_Guinea_point_2897.png,9.7585,-9.0221,2023-09-12T14:13:00
2900,no_fire_Guinea_point_2900.png,9.2243,-10.2352,2022-12-14T14:38:00
2899,no_fire_Guinea_point_2899.png,9.7601,-9.0136,2023-02-19T14:13:00
2901,no_fire_Guinea_point_2901.png,9.3829,-8.9198,2023-08-28T14:13:00
2902,no_fire_Guinea_point_2902.png,9.7634,-9.0138,2023-01-25T10:48:00
2903,no_fire_Guinea_point_2903.png,12.1226,-10.2285,2023-09-30T14:29:00
2905,no_fire_Guinea_point_2905.png,9.4014,-8.9238,2022-10-27T10:49:00
2904,no_fire_Guinea_point_2904.png,12.1304,-10.2253,2022-10-30T11:05:00
2906,no_fire_Guinea_point_2906.png,10.9994,-10.6313,2023-11-04T14:29:00
2907,no_fire_Guinea_point_2907.png,12.1289,-10.2493,2022-12-24T14:29:00
2908,no_fire_Guinea_point_2908.png,12.0263,-10.4921,2022-12-24T14:29:00
2909,no_fire_Guinea_point_2909.png,12.0184,-10.5105,2022-09-25T11:05:00
2910,no_fire_Guinea_point_2910.png,11.6289,-11.5132,2023-12-04T11:05:00
2911,no_fire_Guinea_point_2911.png,10.9375,-11.7137,2023-03-07T14:45:00
2912,no_fire_Guinea_point_2912.png,12.1269,-10.2316,2023-01-18T11:05:00
2913,no_fire_Guinea_point_2913.png,9.559,-9.3709,2023-09-02T14:03:00
2914,no_fire_Guinea_point_2914.png,9.5549,-9.3956,2022-09-22T14:03:00
2915,no_fire_Guinea_point_2915.png,9.5531,-9.3494,2023-05-20T14:03:00
2917,no_fire_Guinea_point_2917.png,9.5611,-9.371,2023-07-19T10:42:00
2916,no_fire_Guinea_point_2916.png,9.584,-8.8505,2023-05-15T10:42:00
2918,no_fire_Guinea_point_2918.png,9.5628,-9.3765,2024-01-05T14:03:00
2919,no_fire_Guinea_point_2919.png,9.5855,-8.8604,2023-12-01T10:42:00
2920,no_fire_Guinea_point_2920.png,9.5597,-9.3616,2023-01-10T10:42:00
2921,no_fire_Guinea_point_2921.png,10.0879,-8.5229,2023-10-02T10:42:00
2922,no_fire_Guinea_point_2922.png,11.6401,-11.1998,2023-10-30T14:29:00
2923,no_fire_Guinea_point_2923.png,9.5488,-9.374,2022-10-12T14:03:00
2924,no_fire_Guinea_point_2924.png,9.5585,-9.4011,2023-04-15T14:03:00
2925,no_fire_Guinea_point_2925.png,9.6965,-9.7089,2023-02-07T10:59:00
2926,no_fire_Guinea_point_2926.png,9.5625,-9.3803,2022-12-16T10:42:00
2927,no_fire_Guinea_point_2927.png,11.176,-11.4201,2023-04-13T10:59:00
2928,no_fire_Guinea_point_2928.png,9.8217,-9.306,2023-05-18T14:19:00
2929,no_fire_Guinea_point_2929.png,8.6171,-9.4896,2023-09-12T10:36:00
2930,no_fire_Guinea_point_2930.png,9.8094,-9.3194,2022-11-01T10:36:00
2932,no_fire_Guinea_point_2932.png,10.293,-8.3936,2022-11-21T10:36:00
2931,no_fire_Guinea_point_2931.png,8.7944,-8.9435,2023-05-25T10:36:00
2933,no_fire_Guinea_point_2933.png,9.8081,-9.3105,2023-08-28T10:36:00
2935,no_fire_Guinea_point_2935.png,11.8452,-10.468,2023-06-07T10:52:00
