index,filename,country,latitude,longitude,datetime_str
2371,no_fire_France_point_5527.png,France,47.7344,3.6423,2021-06-26T10:52:00
2372,no_fire_France_point_5529.png,France,47.7436,3.646,2021-07-21T10:52:00
2373,no_fire_France_point_5754.png,France,44.4561,4.8817,2021-11-10T12:29:00
2374,no_fire_France_point_5760.png,France,43.6978,6.2663,2021-10-06T12:28:00
2375,no_fire_France_point_5762.png,France,43.712,6.2907,2021-10-31T12:28:00
2376,no_fire_France_point_5763.png,France,43.7096,6.2768,2021-03-15T12:28:00
2377,no_fire_France_point_5761.png,France,43.7145,6.3048,2021-06-03T12:28:00
2378,no_fire_France_point_5764.png,France,43.7214,6.2877,2021-11-30T12:28:00
2379,no_fire_France_point_5767.png,France,43.6957,6.3109,2021-10-11T12:28:00
2380,no_fire_France_point_5768.png,France,43.6933,6.2973,2021-07-23T12:28:00
2381,no_fire_France_point_5765.png,France,43.719,6.2737,2022-02-03T12:28:00
2382,no_fire_France_point_5771.png,France,43.7141,6.246,2021-07-18T12:28:00
2383,no_fire_France_point_5766.png,France,43.7166,6.2598,2021-07-08T12:28:00
2384,no_fire_France_point_5770.png,France,43.7002,6.2802,2021-06-28T12:28:00
2385,no_fire_France_point_5769.png,France,43.7051,6.3078,2021-04-09T12:28:00
2386,no_fire_France_point_5772.png,France,43.7308,6.2849,2021-06-18T12:28:00
2387,no_fire_France_point_5773.png,France,43.7284,6.2706,2022-05-04T12:28:00
2388,no_fire_France_point_5774.png,France,43.7259,6.2566,2021-12-20T12:28:00
2389,no_fire_France_point_5775.png,France,43.7234,6.2423,2021-01-29T12:28:00
2390,no_fire_France_point_6081.png,France,42.4209,9.3452,2021-06-20T09:37:00
2391,no_fire_France_point_6082.png,France,42.4191,9.3717,2021-11-27T09:37:00
2392,no_fire_France_point_6090.png,France,43.9195,6.8701,2021-07-18T09:49:00
2393,no_fire_France_point_6097.png,France,42.5557,8.9944,2022-02-07T10:44:00
2394,no_fire_France_point_6099.png,France,42.5447,8.9875,2021-06-22T10:44:00
2395,no_fire_France_point_6135.png,France,44.8468,4.4924,2021-01-12T11:02:00
2396,no_fire_France_point_6134.png,France,44.851,4.4722,2021-06-11T11:02:00
2397,no_fire_France_point_6137.png,France,44.0243,3.439,2021-09-19T11:02:00
2398,no_fire_France_point_6136.png,France,44.9442,2.4733,2021-04-17T11:02:00
2399,no_fire_France_point_6167.png,France,43.0681,-0.6226,2021-02-09T13:04:00
2400,no_fire_France_point_6182.png,France,43.0758,-0.1382,2022-01-15T11:15:00
2401,no_fire_France_point_6181.png,France,43.079,-0.1545,2021-10-12T11:15:00
2402,no_fire_France_point_6194.png,France,43.0815,-0.1486,2020-12-11T11:15:00
2403,no_fire_France_point_6195.png,France,45.1886,2.5922,2021-10-07T11:14:00
2404,no_fire_France_point_6241.png,France,43.0772,-0.7664,2021-05-18T13:16:00
2405,no_fire_France_point_6238.png,France,43.0789,-0.7533,2021-09-10T13:16:00
2406,no_fire_France_point_6245.png,France,43.3031,-1.638,2021-05-28T13:16:00
2407,no_fire_France_point_6251.png,France,43.1618,-1.3695,2021-06-22T11:27:00
2408,no_fire_France_point_6258.png,France,42.8165,9.3882,2021-08-26T09:49:00
2409,no_fire_France_point_6272.png,France,43.8376,4.9524,2021-05-12T12:34:00
2410,no_fire_France_point_6289.png,France,44.751,4.4038,2021-10-09T12:34:00
2411,no_fire_France_point_6308.png,France,44.6058,4.6519,2021-11-03T10:44:00
2412,no_fire_France_point_6311.png,France,44.627,3.5477,2021-07-11T10:44:00
2413,no_fire_France_point_6382.png,France,45.0896,2.527,2021-05-02T13:18:00
2414,no_fire_France_point_6383.png,France,45.0878,2.508,2021-09-14T13:18:00
2415,no_fire_France_point_6384.png,France,45.0897,2.5214,2021-05-07T13:18:00
2416,no_fire_France_point_6385.png,France,45.2911,5.147,2021-02-21T09:49:00
2417,no_fire_France_point_6419.png,France,44.6981,4.5113,2021-06-08T10:57:00
2418,no_fire_France_point_6456.png,France,43.0788,-0.0712,2020-11-01T13:11:00
2419,no_fire_France_point_6457.png,France,43.0878,-0.0735,2022-01-05T13:11:00
2420,no_fire_France_point_6460.png,France,43.0905,-0.2609,2021-05-20T13:11:00
2421,no_fire_France_point_6461.png,France,43.0888,-0.2738,2021-09-12T13:11:00
2422,no_fire_France_point_6495.png,France,43.0764,-0.0567,2021-04-10T11:22:00
2423,no_fire_France_point_6556.png,France,42.8672,1.6387,2020-10-17T11:04:00
2424,no_fire_France_point_6562.png,France,43.4677,4.8862,2021-07-08T12:10:00
2425,no_fire_France_point_6563.png,France,43.4619,4.8605,2021-05-29T12:10:00
2426,no_fire_France_point_6565.png,France,43.4671,4.8792,2021-01-24T12:10:00
2427,no_fire_France_point_6564.png,France,43.4548,4.8846,2020-12-15T12:10:00
2428,no_fire_France_point_6791.png,France,42.6696,2.4405,2021-03-28T13:49:00
2429,no_fire_France_point_6837.png,France,43.1022,-0.9527,2021-03-06T10:59:00
2430,no_fire_France_point_7000.png,France,42.1596,9.1745,2021-05-01T12:10:00
2431,no_fire_France_point_7001.png,France,42.1567,9.1589,2021-01-31T12:10:00
2432,no_fire_France_point_7049.png,France,45.4932,2.4736,2020-09-29T12:35:00
2433,no_fire_France_point_7056.png,France,45.493,2.4604,2020-10-04T10:48:00
2434,no_fire_France_point_7060.png,France,45.4912,2.473,2020-11-08T10:48:00
2435,no_fire_France_point_7403.png,France,49.2619,3.6504,2020-05-07T11:00:00
2436,no_fire_France_point_7404.png,France,49.2644,3.6359,2020-07-21T11:00:00
2437,no_fire_France_point_7529.png,France,43.3503,6.4068,2020-08-07T13:36:00
2438,no_fire_France_point_7528.png,France,43.3322,6.4064,2020-11-20T13:36:00
2439,no_fire_France_point_7535.png,France,43.3355,6.4106,2021-04-04T13:36:00
2440,no_fire_France_point_7533.png,France,43.3492,6.347,2020-08-22T13:36:00
2441,no_fire_France_point_7536.png,France,43.3312,6.3475,2020-12-10T13:36:00
2442,no_fire_France_point_7530.png,France,43.3342,6.3517,2020-10-21T13:36:00
2443,no_fire_France_point_7543.png,France,43.339,6.3765,2020-09-16T11:58:00
2444,no_fire_France_point_7545.png,France,43.3332,6.413,2020-07-28T11:58:00
2445,no_fire_France_point_7544.png,France,43.3463,6.4066,2020-09-26T11:58:00
2446,no_fire_France_point_7548.png,France,43.3456,6.4013,2020-09-26T10:13:00
2447,no_fire_France_point_7550.png,France,43.3438,6.4178,2020-04-09T10:13:00
2448,no_fire_France_point_7549.png,France,43.3473,6.3847,2020-11-25T10:13:00
2449,no_fire_France_point_7552.png,France,44.1239,5.0745,2021-04-29T10:12:00
2450,no_fire_France_point_7554.png,France,44.1393,5.0821,2020-09-06T02:29:00
2451,no_fire_France_point_7559.png,France,43.3428,6.4071,2021-01-09T02:29:00
2452,no_fire_France_point_7553.png,France,44.1364,5.0542,2021-04-14T02:29:00
2453,no_fire_France_point_7555.png,France,44.1254,5.0778,2020-09-26T02:29:00
2454,no_fire_France_point_7560.png,France,44.1284,5.0863,2021-03-15T02:29:00
2455,no_fire_France_point_7562.png,France,43.3573,6.4148,2020-11-30T02:29:00
2456,no_fire_France_point_7561.png,France,43.354,6.4172,2020-10-16T02:29:00
2457,no_fire_France_point_7564.png,France,43.3507,6.3728,2021-07-13T00:51:00
2458,no_fire_France_point_7565.png,France,43.3584,6.4227,2020-08-27T00:51:00
2459,no_fire_France_point_7566.png,France,43.3438,6.3771,2021-01-24T00:51:00
2460,no_fire_France_point_7568.png,France,43.3489,6.4176,2021-04-19T00:51:00
2461,no_fire_France_point_7567.png,France,43.3423,6.4224,2021-05-29T00:51:00
2462,no_fire_France_point_7573.png,France,44.1377,5.0731,2021-05-14T00:51:00
2463,no_fire_France_point_7571.png,France,44.1405,5.0783,2021-04-29T00:51:00
2464,no_fire_France_point_7765.png,France,43.1712,2.6622,2020-05-20T12:47:00
2465,no_fire_France_point_7766.png,France,43.1775,2.6298,2020-08-18T11:02:00
2466,no_fire_France_point_7767.png,France,43.1749,2.6444,2020-12-01T11:02:00
2467,no_fire_France_point_8245.png,France,44.3141,2.8874,2020-12-06T13:12:00
2468,no_fire_France_point_8251.png,France,43.0002,-1.0692,2020-07-14T13:12:00
2469,no_fire_France_point_8253.png,France,43.008,-1.0647,2020-10-12T11:28:00
2470,no_fire_France_point_8432.png,France,43.4146,2.6538,2020-06-14T10:33:00
2471,no_fire_France_point_8487.png,France,42.9844,-0.3971,2020-05-13T10:46:00
2472,no_fire_France_point_8484.png,France,42.982,-0.3889,2020-05-23T10:46:00
2473,no_fire_France_point_8485.png,France,43.0442,-1.1258,2020-08-26T10:46:00
2474,no_fire_France_point_8486.png,France,42.9826,-0.3811,2020-04-13T10:46:00
2475,no_fire_France_point_8493.png,France,43.1214,-0.8144,2021-01-28T10:46:00
2476,no_fire_France_point_8492.png,France,43.1394,-0.9834,2020-02-03T10:46:00
2477,no_fire_France_point_8491.png,France,43.1396,-0.974,2020-09-25T10:46:00
2478,no_fire_France_point_8494.png,France,43.0957,-0.7623,2020-03-04T10:46:00
2479,no_fire_France_point_8497.png,France,43.0974,-0.7778,2020-07-27T10:46:00
2480,no_fire_France_point_8495.png,France,42.9699,-0.8194,2020-04-23T10:46:00
2481,no_fire_France_point_8496.png,France,42.9715,-0.8342,2020-10-25T10:46:00
2482,no_fire_France_point_8498.png,France,43.1369,-1.3345,2020-09-20T10:46:00
2483,no_fire_France_point_8500.png,France,43.1378,-0.9689,2020-06-12T10:46:00
2484,no_fire_France_point_8499.png,France,43.1197,-0.7991,2020-03-29T10:46:00
2485,no_fire_France_point_8504.png,France,43.1008,-0.996,2020-11-14T10:46:00
2486,no_fire_France_point_8503.png,France,43.1294,-0.9753,2020-01-19T10:46:00
2487,no_fire_France_point_8505.png,France,43.0991,-0.9806,2019-12-05T10:46:00
2488,no_fire_France_point_8521.png,France,44.4364,3.5949,2020-05-02T13:24:00
2489,no_fire_France_point_8524.png,France,44.4378,3.602,2020-07-31T13:24:00
2490,no_fire_France_point_8527.png,France,44.4387,3.5879,2020-06-26T10:02:00
2491,no_fire_France_point_8528.png,France,44.4364,3.6196,2020-04-07T10:02:00
2492,no_fire_France_point_8529.png,France,44.4385,3.5788,2020-07-16T10:02:00
2493,no_fire_France_point_8569.png,France,43.2083,-0.9193,2020-09-20T12:11:00
2494,no_fire_France_point_8571.png,France,43.2096,-0.9228,2020-03-04T12:11:00
2495,no_fire_France_point_8583.png,France,43.8982,3.2384,2020-10-19T13:06:00
2496,no_fire_France_point_8585.png,France,43.9891,3.4128,2020-11-28T13:06:00
2497,no_fire_France_point_8591.png,France,43.9908,3.4284,2020-07-06T13:06:00
2498,no_fire_France_point_8599.png,France,42.5685,2.5686,2020-08-30T13:05:00
2499,no_fire_France_point_8609.png,France,43.7257,3.2657,2019-11-19T11:22:00
2500,no_fire_France_point_8606.png,France,42.57,2.5666,2021-01-17T11:23:00
2501,no_fire_France_point_8607.png,France,42.564,2.5889,2020-11-03T11:23:00
2502,no_fire_France_point_8608.png,France,42.5705,2.5599,2020-09-09T11:23:00
2503,no_fire_France_point_8610.png,France,43.7272,3.2588,2020-07-06T11:22:00
2504,no_fire_France_point_8660.png,France,42.588,9.3672,2020-08-31T09:51:00
2505,no_fire_France_point_8661.png,France,42.5899,9.3425,2020-01-04T09:51:00
2506,no_fire_France_point_8892.png,France,43.1114,-0.0351,2019-09-08T13:24:00
2507,no_fire_France_point_8893.png,France,43.113,-0.019,2020-04-15T13:24:00
2508,no_fire_France_point_8902.png,France,43.0832,-0.8906,2020-07-19T13:24:00
2509,no_fire_France_point_8901.png,France,43.0834,-0.8976,2020-06-29T13:24:00
2510,no_fire_France_point_8912.png,France,43.0878,-0.903,2020-01-16T11:41:00
2511,no_fire_France_point_8926.png,France,43.8229,5.9219,2019-12-31T10:58:00
2512,no_fire_France_point_8965.png,France,43.0865,-0.9932,2019-11-02T13:05:00
2513,no_fire_France_point_8967.png,France,43.0742,-0.7064,2020-07-19T13:05:00
2514,no_fire_France_point_8973.png,France,43.0849,-0.6968,2020-08-23T13:05:00
2515,no_fire_France_point_9002.png,France,43.079,-0.9715,2020-01-26T11:23:00
2516,no_fire_France_point_9001.png,France,43.2451,-0.9151,2020-07-14T11:23:00
2517,no_fire_France_point_9192.png,France,43.9248,5.9761,2020-05-04T12:53:00
2518,no_fire_France_point_9241.png,France,42.5987,9.2044,2020-03-12T10:22:00
2519,no_fire_France_point_9334.png,France,44.2152,-0.3733,2020-06-14T11:42:00
2520,no_fire_France_point_9329.png,France,44.2228,-0.3719,2019-08-29T13:24:00
2521,no_fire_France_point_9331.png,France,44.2125,-0.3699,2020-03-16T13:24:00
2522,no_fire_France_point_9332.png,France,46.922,3.9934,2020-03-21T11:47:00
2523,no_fire_France_point_9330.png,France,44.2108,-0.3867,2020-06-04T13:24:00
2524,no_fire_France_point_9333.png,France,46.9277,3.9824,2019-06-30T11:47:00
2525,no_fire_France_point_9336.png,France,44.2197,-0.3766,2019-12-12T11:42:00
2526,no_fire_France_point_9443.png,France,44.4909,-0.6802,2020-03-14T02:11:00
2527,no_fire_France_point_9637.png,France,43.3504,5.0742,2019-06-02T00:57:00
2528,no_fire_France_point_9652.png,France,47.0877,-1.1944,2020-01-17T13:01:00
2529,no_fire_France_point_9651.png,France,47.0857,-1.2075,2020-02-11T13:01:00
2530,no_fire_France_point_9661.png,France,42.5436,8.9342,2019-06-21T01:53:00
2531,no_fire_France_point_9910.png,France,46.8477,-1.0454,2019-03-30T11:59:00
2532,no_fire_France_point_9956.png,France,46.7468,5.479,2019-11-14T01:15:00
2533,no_fire_France_point_9959.png,France,48.2678,-1.4399,2019-06-21T11:35:00
2534,no_fire_France_point_10046.png,France,50.6719,3.0519,2019-02-25T12:25:00
2535,no_fire_France_point_10061.png,France,45.2377,1.8945,2019-05-16T12:05:00
2536,no_fire_France_point_10062.png,France,45.2447,1.9316,2019-07-10T12:05:00
2537,no_fire_France_point_10085.png,France,45.3338,0.1764,2019-12-12T13:25:00
2538,no_fire_France_point_10086.png,France,45.3353,0.1736,2019-04-01T11:42:00
2539,no_fire_France_point_10084.png,France,45.3229,0.1784,2019-01-11T13:25:00
2540,no_fire_France_point_10083.png,France,45.332,0.1574,2020-01-11T13:25:00
2541,no_fire_France_point_10091.png,France,47.3582,6.5779,2019-04-20T12:42:00
2542,no_fire_France_point_10106.png,France,43.4541,4.8752,2020-01-30T10:59:00
2543,no_fire_France_point_10118.png,France,42.9537,1.2836,2019-10-13T13:06:00
2544,no_fire_France_point_10230.png,France,44.8037,4.4267,2019-02-07T13:18:00
2545,no_fire_France_point_10231.png,France,44.8018,4.4429,2019-05-08T11:36:00
2546,no_fire_France_point_10228.png,France,44.8037,4.4324,2019-09-15T13:18:00
2547,no_fire_France_point_10229.png,France,44.8017,4.4052,2019-08-01T13:18:00
2548,no_fire_France_point_10412.png,France,43.0516,-0.692,2018-09-26T10:48:00
2549,no_fire_France_point_10411.png,France,42.9979,-0.933,2018-12-30T10:48:00
2550,no_fire_France_point_10464.png,France,44.4018,3.6729,2019-08-31T13:24:00
2551,no_fire_France_point_10537.png,France,43.7865,6.9953,2019-01-12T10:23:00
2552,no_fire_France_point_10541.png,France,42.593,9.3944,2019-11-18T10:23:00
2553,no_fire_France_point_10534.png,France,42.5741,9.385,2019-01-27T12:04:00
2554,no_fire_France_point_10539.png,France,43.7147,6.8329,2019-07-21T10:23:00
2555,no_fire_France_point_10535.png,France,42.5773,9.4009,2019-09-09T12:04:00
2556,no_fire_France_point_10538.png,France,43.7223,6.8494,2019-10-29T10:23:00
2557,no_fire_France_point_10542.png,France,42.5847,9.3855,2019-11-28T10:23:00
2558,no_fire_France_point_10540.png,France,43.713,6.8467,2019-01-02T10:23:00
2559,no_fire_France_point_10543.png,France,42.583,9.3975,2019-01-02T10:23:00
2560,no_fire_France_point_10545.png,France,42.5741,9.3951,2019-02-06T10:23:00
2561,no_fire_France_point_10546.png,France,42.2367,9.4853,2019-10-14T10:23:00
2562,no_fire_France_point_10544.png,France,42.5759,9.3831,2019-05-27T10:23:00
2563,no_fire_France_point_10658.png,France,45.0457,2.5811,2018-12-27T11:23:00
2564,no_fire_France_point_10659.png,France,45.0508,2.5579,2018-12-07T11:23:00
2565,no_fire_France_point_10799.png,France,44.097,4.0263,2019-04-03T12:35:00
2566,no_fire_France_point_10800.png,France,42.5941,2.9019,2019-06-12T10:53:00
2567,no_fire_France_point_10993.png,France,46.4646,0.9221,2018-06-30T12:17:00
2568,no_fire_France_point_11001.png,France,46.4803,0.9341,2018-09-08T10:34:00
2569,no_fire_France_point_11000.png,France,46.4792,0.9397,2018-10-28T10:34:00
2570,no_fire_France_point_11583.png,France,44.935,0.2078,2018-03-27T12:54:00
2571,no_fire_France_point_11587.png,France,44.9372,0.2072,2019-02-15T11:11:00
2572,no_fire_France_point_11606.png,France,46.0718,-0.9836,2019-04-04T11:23:00
2573,no_fire_France_point_11607.png,France,46.0691,-0.9686,2019-04-19T11:23:00
2574,no_fire_France_point_11609.png,France,49.1214,1.2196,2019-01-29T11:22:00
2575,no_fire_France_point_11612.png,France,48.2012,1.3642,2019-01-29T11:22:00
2576,no_fire_France_point_11611.png,France,48.2047,1.3468,2018-03-20T11:22:00
2577,no_fire_France_point_11610.png,France,49.1182,1.2362,2018-07-18T11:22:00
2578,no_fire_France_point_11638.png,France,47.5276,3.4154,2018-10-13T10:52:00
2579,no_fire_France_point_11639.png,France,47.5257,3.4285,2018-03-02T10:52:00
2580,no_fire_France_point_11657.png,France,46.3537,-0.5678,2019-04-04T11:05:00
2581,no_fire_France_point_11656.png,France,46.356,-0.5876,2019-02-08T12:48:00
2582,no_fire_France_point_11661.png,France,46.3556,-0.5806,2018-02-18T11:05:00
2583,no_fire_France_point_11660.png,France,46.3574,-0.5935,2018-10-26T11:05:00
2584,no_fire_France_point_11707.png,France,49.1911,4.6029,2018-11-24T13:25:00
2585,no_fire_France_point_11708.png,France,49.1786,4.592,2019-04-13T11:48:00
2586,no_fire_France_point_11712.png,France,49.1862,4.6084,2018-11-14T11:40:00
2587,no_fire_France_point_11711.png,France,49.1861,4.6136,2018-11-24T11:40:00
2588,no_fire_France_point_11890.png,France,45.1071,3.1725,2018-03-12T12:48:00
2589,no_fire_France_point_12046.png,France,48.686,7.1986,2018-11-01T12:37:00
2590,no_fire_France_point_12047.png,France,48.6842,7.1845,2018-03-21T12:37:00
2591,no_fire_France_point_12069.png,France,48.6938,7.2063,2018-08-08T10:52:00
2592,no_fire_France_point_12092.png,France,43.3447,2.7894,2018-05-13T12:48:00
2593,no_fire_France_point_12116.png,France,44.6976,4.5063,2018-07-27T11:05:00
2594,no_fire_France_point_12117.png,France,44.6943,4.5231,2018-05-28T11:05:00
2595,no_fire_France_point_12145.png,France,43.001,0.8469,2018-02-25T13:00:00
2596,no_fire_France_point_12146.png,France,43.0104,-0.0127,2018-11-02T13:00:00
2597,no_fire_France_point_12149.png,France,43.1352,-0.9773,2018-06-25T13:00:00
2598,no_fire_France_point_12150.png,France,43.1332,-0.9896,2017-12-12T13:00:00
2599,no_fire_France_point_12151.png,France,43.1311,-1.0024,2018-06-20T13:00:00
2600,no_fire_France_point_12177.png,France,43.1309,-0.9804,2018-04-16T11:18:00
2601,no_fire_France_point_12178.png,France,43.0141,-0.0002,2018-04-01T11:18:00
2602,no_fire_France_point_12183.png,France,42.8644,1.6367,2018-10-03T11:18:00
2603,no_fire_France_point_12184.png,France,43.0155,-0.011,2018-06-30T11:18:00
2604,no_fire_France_point_12185.png,France,43.0544,-0.5566,2019-01-16T11:18:00
2605,no_fire_France_point_12195.png,France,44.1526,6.4372,2018-06-29T12:17:00
2606,no_fire_France_point_12197.png,France,44.163,6.4346,2018-05-20T12:17:00
2607,no_fire_France_point_12199.png,France,44.1603,6.4357,2018-08-13T10:35:00
2608,no_fire_France_point_12231.png,France,42.8498,1.5241,2017-11-09T10:47:00
2609,no_fire_France_point_12234.png,France,45.1754,2.5252,2018-12-09T10:47:00
2610,no_fire_France_point_12233.png,France,45.1844,2.5277,2018-05-28T10:47:00
2611,no_fire_France_point_12229.png,France,44.5354,3.2187,2018-03-29T12:29:00
2612,no_fire_France_point_12224.png,France,42.8464,1.5072,2018-09-10T12:29:00
2613,no_fire_France_point_12237.png,France,44.5434,3.2265,2018-08-26T10:47:00
2614,no_fire_France_point_12232.png,France,45.2781,3.0581,2018-10-15T10:47:00
2615,no_fire_France_point_12236.png,France,44.5452,3.2142,2018-05-13T10:47:00
2616,no_fire_France_point_12244.png,France,42.8513,1.5122,2018-04-18T10:47:00
2617,no_fire_France_point_12239.png,France,44.1797,3.3789,2018-02-17T10:47:00
2618,no_fire_France_point_12243.png,France,43.9982,3.419,2018-01-13T10:47:00
2619,no_fire_France_point_12242.png,France,43.8371,4.96,2018-04-13T10:47:00
2620,no_fire_France_point_12241.png,France,43.8391,4.9475,2017-12-04T10:47:00
2621,no_fire_France_point_12259.png,France,42.476,9.4448,2018-07-06T10:04:00
2622,no_fire_France_point_12264.png,France,44.0402,7.5256,2018-08-30T10:04:00
2623,no_fire_France_point_12263.png,France,44.048,7.5347,2019-01-17T10:04:00
2624,no_fire_France_point_12279.png,France,44.5476,3.2165,2018-02-10T12:42:00
2625,no_fire_France_point_12295.png,France,43.0062,-0.2721,2018-08-29T12:41:00
2626,no_fire_France_point_12296.png,France,43.0025,-0.2902,2017-11-17T12:41:00
2627,no_fire_France_point_12307.png,France,43.0133,-0.2605,2018-02-15T11:00:00
2628,no_fire_France_point_12306.png,France,43.015,-0.2725,2018-06-15T11:00:00
2629,no_fire_France_point_12308.png,France,43.0062,-0.2749,2018-06-05T11:00:00
2630,no_fire_France_point_12311.png,France,46.5992,1.9221,2017-10-03T10:59:00
2631,no_fire_France_point_12314.png,France,45.2118,3.2627,2018-03-17T10:59:00
2632,no_fire_France_point_12315.png,France,44.5501,3.2176,2018-06-25T10:59:00
2633,no_fire_France_point_12352.png,France,45.403,0.8481,2018-05-09T11:11:00
2634,no_fire_France_point_12382.png,France,42.8541,1.6535,2017-11-12T13:43:00
2635,no_fire_France_point_12381.png,France,42.8566,1.6569,2018-02-15T13:43:00
2636,no_fire_France_point_12558.png,France,44.7861,4.657,2018-02-27T12:35:00
2637,no_fire_France_point_12567.png,France,44.8586,2.9181,2018-05-28T12:35:00
2638,no_fire_France_point_12568.png,France,44.8559,2.9029,2018-02-17T12:35:00
2639,no_fire_France_point_12577.png,France,44.8987,3.1129,2018-04-23T10:53:00
2640,no_fire_France_point_12573.png,France,44.7823,4.4282,2018-02-02T10:53:00
2641,no_fire_France_point_12576.png,France,45.0055,2.6497,2017-09-15T10:53:00
2642,no_fire_France_point_12578.png,France,44.8639,2.9143,2018-01-28T10:53:00
2643,no_fire_France_point_12581.png,France,44.473,4.9291,2018-10-15T10:53:00
2644,no_fire_France_point_12592.png,France,44.3579,3.8372,2017-10-10T10:53:00
2645,no_fire_France_point_12591.png,France,44.3916,3.6815,2018-05-03T10:53:00
2646,no_fire_France_point_12593.png,France,44.2592,3.8148,2018-11-09T10:53:00
2647,no_fire_France_point_12610.png,France,43.6703,2.8966,2018-04-13T10:53:00
2648,no_fire_France_point_12612.png,France,43.6138,2.8419,2018-06-22T10:53:00
2649,no_fire_France_point_12613.png,France,43.431,2.7643,2018-10-15T10:53:00
2650,no_fire_France_point_12651.png,France,42.585,2.538,2017-10-20T10:53:00
2651,no_fire_France_point_12649.png,France,42.5901,2.5646,2018-02-17T10:53:00
2652,no_fire_France_point_12668.png,France,45.533,2.9668,2018-08-01T10:53:00
2653,no_fire_France_point_12673.png,France,44.7873,4.6712,2018-04-03T10:53:00
2654,no_fire_France_point_12670.png,France,45.2943,3.0731,2018-07-17T10:53:00
2655,no_fire_France_point_12671.png,France,45.2924,3.0857,2018-08-01T10:53:00
2656,no_fire_France_point_12844.png,France,45.1177,2.4101,2018-07-15T11:05:00
2657,no_fire_France_point_12839.png,France,43.7525,2.8915,2018-09-18T11:05:00
2658,no_fire_France_point_12843.png,France,45.1221,2.4408,2018-11-12T11:05:00
2659,no_fire_France_point_12868.png,France,43.9361,5.8385,2018-05-20T10:22:00
2660,no_fire_France_point_12892.png,France,43.2724,-1.2901,2018-12-10T13:00:00
2661,no_fire_France_point_12893.png,France,43.2817,-1.2923,2018-04-19T13:00:00
2662,no_fire_France_point_12940.png,France,43.1727,-1.084,2018-03-15T11:18:00
2663,no_fire_France_point_12935.png,France,43.3352,-1.1396,2018-03-10T11:18:00
2664,no_fire_France_point_12938.png,France,43.2824,-1.2885,2018-02-28T11:18:00
2665,no_fire_France_point_12939.png,France,43.273,-1.2911,2017-11-05T11:18:00
2666,no_fire_France_point_12941.png,France,43.0044,-0.6101,2017-12-15T11:18:00
2667,no_fire_France_point_12948.png,France,51.0418,2.2972,2018-12-25T11:16:00
2668,no_fire_France_point_12992.png,France,42.6803,2.4285,2018-09-05T10:35:00
2669,no_fire_France_point_12994.png,France,42.6689,2.44,2018-08-01T10:35:00
2670,no_fire_France_point_12993.png,France,42.6787,2.443,2018-01-23T10:35:00
2671,no_fire_France_point_12995.png,France,42.6691,2.4334,2018-10-25T10:35:00
2672,no_fire_France_point_13135.png,France,43.7818,2.8709,2018-06-20T10:47:00
2673,no_fire_France_point_13141.png,France,42.9398,1.116,2018-07-20T10:47:00
2674,no_fire_France_point_13148.png,France,43.0717,-0.7489,2018-01-21T10:47:00
2675,no_fire_France_point_13217.png,France,43.213,-1.1065,2018-04-24T12:41:00
2676,no_fire_France_point_13597.png,France,44.0709,3.4579,2018-05-23T12:29:00
2677,no_fire_France_point_14024.png,France,48.6835,5.0216,2018-02-07T10:53:00
2678,no_fire_France_point_14578.png,France,44.87,3.089,2018-02-05T11:06:00
2679,no_fire_France_point_14580.png,France,44.8703,3.0961,2017-07-05T11:06:00
2680,no_fire_France_point_14849.png,France,42.9974,-0.5738,2017-07-03T12:17:00
2681,no_fire_France_point_14850.png,France,43.0051,-0.5643,2018-03-15T12:17:00
2682,no_fire_France_point_14869.png,France,43.0458,-1.0108,2018-01-26T13:25:00
2683,no_fire_France_point_14870.png,France,43.044,-1.0275,2017-07-30T13:25:00
2684,no_fire_France_point_14892.png,France,43.0633,0.0287,2017-08-02T13:37:00
2685,no_fire_France_point_14891.png,France,43.0611,0.0367,2017-10-11T13:37:00
2686,no_fire_France_point_14896.png,France,43.0836,-1.3112,2017-08-22T10:17:00
2687,no_fire_France_point_14913.png,France,43.4455,4.7251,2017-06-27T12:54:00
2688,no_fire_France_point_14911.png,France,43.4484,4.8999,2017-05-03T12:54:00
2689,no_fire_France_point_14919.png,France,42.8426,1.6779,2018-03-04T11:12:00
2690,no_fire_France_point_15015.png,France,44.6868,4.1801,2017-06-07T10:41:00
2691,no_fire_France_point_15019.png,France,43.5562,4.9947,2017-08-26T10:41:00
2692,no_fire_France_point_15018.png,France,43.565,4.9971,2017-08-16T10:41:00
2693,no_fire_France_point_15021.png,France,44.6958,4.1827,2017-06-07T10:41:00
2694,no_fire_France_point_15189.png,France,42.325,9.4595,2017-05-12T12:16:00
2695,no_fire_France_point_15188.png,France,42.3132,9.4477,2016-11-03T12:16:00
2696,no_fire_France_point_15190.png,France,42.3178,9.4749,2017-07-11T12:16:00
2697,no_fire_France_point_15191.png,France,42.3156,9.4615,2016-09-24T12:16:00
2698,no_fire_France_point_15192.png,France,42.3226,9.4455,2017-06-01T12:16:00
2699,no_fire_France_point_15193.png,France,42.3295,9.4601,2017-03-08T10:35:00
2700,no_fire_France_point_15195.png,France,42.3175,9.4721,2017-05-22T10:35:00
2701,no_fire_France_point_15196.png,France,42.32,9.4581,2016-12-08T10:35:00
2702,no_fire_France_point_15194.png,France,42.308,9.4696,2017-07-31T10:35:00
